Customer ID,Customer Name,Segment,City,State,Postal Code,Region
C0564,Craig Yedwab,Corporate,Columbia,Tennessee,38401,South
C0023,Muhammed MacIntyre,Corporate,Haltom City,Texas,76117,Central
C0152,Ben Ferrer,Home Office,Jacksonville,North Carolina,28540,South
C0132,Ruben Dartt,Consumer,Bellevue,Washington,98006,West
C0256,Pamela Stobb,Consumer,San Antonio,Texas,78207,Central
C0647,Neil Knudson,Home Office,Seattle,Washington,98105,West
C0367,Karl Braun,Consumer,Freeport,New York,11520,East
C0283,Maxwell Schwartz,Consumer,Rochester,New York,14609,East
C0336,Trudy Brown,Consumer,Manchester,Connecticut,6040,East
C0316,John Lucas,Consumer,Seattle,Washington,98105,West
C0380,Victoria Pisteka,Corporate,Columbus,Ohio,43229,East
C0367,Karl Braun,Consumer,Indianapolis,Indiana,46203,Central
C0571,Chad Cunningham,Home Office,Cleveland,Ohio,44105,East
C0648,Edward Nazzal,Consumer,New York City,New York,10009,East
C0649,Brendan Dodson,Home Office,Springfield,Virginia,22153,South
C0154,Stephanie Phelps,Corporate,San Jose,California,95123,West
C0091,Sample Company A,Home Office,Norwich,Connecticut,6360,East
C0052,Tamara Manning,Consumer,Orem,Utah,84057,West
C0650,Bill Donatelli,Consumer,Minneapolis,Minnesota,55407,Central
C0651,Muhammed Lee,Consumer,Fayetteville,North Carolina,28314,South
C0250,Carl Weiss,Home Office,Long Beach,New York,11561,East
C0363,Janet Molinari,Corporate,Chicago,Illinois,60653,Central
C0552,Elizabeth Moffitt,Corporate,Paterson,New Jersey,7501,East
C0125,Katrina Edelman,Corporate,San Antonio,Texas,78207,Central
C0064,Ashley Jarboe,Consumer,Detroit,Michigan,48227,Central
C0652,Catherine Glotzbach,Home Office,Los Angeles,California,90045,West
C0173,Lauren Leatherbury,Consumer,Seattle,Washington,98105,West
C0493,Tracy Collins,Home Office,New York City,New York,10024,East
C0653,Becky Pak,Consumer,Los Angeles,California,90008,West
C0616,Edward Becker,Corporate,Buffalo,New York,14215,East
C0654,Brenda Bowman,Corporate,Saint Charles,Missouri,63301,Central
C0655,Eleni McCrary,Corporate,Los Angeles,California,90036,West
C0199,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,19143,East
C0586,Maureen Gnade,Consumer,Chicago,Illinois,60610,Central
C0598,Andrew Gjertsen,Corporate,Saint Petersburg,Florida,33710,South
C0409,Anthony Garverick,Home Office,Hampton,Virginia,23666,South
C0181,Nathan Cano,Consumer,Royal Oak,Michigan,48073,Central
C0121,Trudy Glocke,Consumer,Pocatello,Idaho,83201,West
C0656,Max Jones,Consumer,Miami,Florida,33178,South
C0013,Brian Dahlen,Consumer,Monroe,Louisiana,71203,South
C0459,Jim Epp,Corporate,Lakeland,Florida,33801,South
C0657,Giulietta Baptist,Consumer,Philadelphia,Pennsylvania,19134,East
C0225,Laurel Elliston,Consumer,Newark,Delaware,19711,East
C0658,Jonathan Howell,Consumer,West Palm Beach,Florida,33407,South
C0382,Sam Zeldin,Home Office,Columbus,Indiana,47201,Central
C0613,Jennifer Jackson,Consumer,Los Angeles,California,90004,West
C0527,Dave Hallsten,Corporate,Decatur,Alabama,35601,South
C0578,Penelope Sewall,Home Office,Lewiston,Maine,4240,East
C0303,Barbara Fisher,Corporate,Roswell,Georgia,30076,South
C0659,Frank Carlisle,Home Office,Springfield,Ohio,45503,East
C0526,Alan Dominguez,Home Office,Philadelphia,Pennsylvania,19120,East
C0185,Peter Fuller,Consumer,Gilbert,Arizona,85234,West
C0483,Amy Cox,Consumer,Tampa,Florida,33614,South
C0272,Grace Kelly,Corporate,Los Angeles,California,90004,West
C0301,Philip Brown,Consumer,Philadelphia,Pennsylvania,19134,East
C0004,Lycoris Saunders,Consumer,Grand Prairie,Texas,75051,Central
C0165,Lena Creighton,Consumer,New York City,New York,10009,East
C0660,Skye Norling,Home Office,Peoria,Arizona,85345,West
C0101,Bruce Geld,Consumer,San Diego,California,92105,West
C0536,Harold Ryan,Corporate,Miami,Florida,33178,South
C0626,Benjamin Venier,Corporate,Smyrna,Tennessee,37167,South
C0349,Keith Herrera,Consumer,Arlington,Virginia,22204,South
C0565,Logan Haushalter,Consumer,Los Angeles,California,90032,West
C0006,Maria Etezadi,Home Office,Dallas,Texas,75081,Central
C0308,Katherine Murray,Home Office,Houston,Texas,77070,Central
C0368,Paul Prost,Home Office,Philadelphia,Pennsylvania,19134,East
C0661,Stewart Carmichael,Corporate,San Francisco,California,94122,West
C0177,Justin MacKendrick,Consumer,Aurora,Colorado,80013,West
C0289,Becky Castell,Home Office,Philadelphia,Pennsylvania,19134,East
C0288,Emily Phan,Consumer,Deltona,Florida,32725,South
C0319,Ken Lonsdale,Consumer,Layton,Utah,84041,West
C0054,Michael Grace,Home Office,Aurora,Illinois,60505,Central
C0662,Shaun Weien,Consumer,Rochester,New York,14609,East
C0248,Rick Duston,Consumer,Olympia,Washington,98502,West
C0350,Christine Sundaresam,Consumer,Long Beach,California,90805,West
C0212,Randy Ferguson,Corporate,East Point,Georgia,30344,South
C0663,Cathy Hwang,Home Office,Philadelphia,Pennsylvania,19143,East
C0454,Jill Fjeld,Consumer,San Francisco,California,94110,West
C0514,Alan Barnes,Consumer,Los Angeles,California,90045,West
C0021,Mark Van Huff,Consumer,Houston,Texas,77041,Central
C0175,Laura Armstrong,Corporate,Taylor,Michigan,48180,Central
C0053,Sue Ann Reed,Consumer,Richmond,Virginia,23223,South
C0330,Valerie Dominguez,Consumer,Houston,Texas,77070,Central
C0525,Dennis Bolton,Home Office,Lakewood,Ohio,44107,East
C0564,Craig Yedwab,Corporate,Gilbert,Arizona,85234,West
C0361,Dorothy Wardle,Corporate,Troy,Ohio,45373,East
C0115,Mark Packer,Home Office,Smyrna,Georgia,30080,South
C0237,Steven Cartwright,Consumer,Lancaster,Pennsylvania,17602,East
C0148,Michelle Moray,Consumer,New York City,New York,10011,East
C0321,Sheri Gordon,Consumer,New York City,New York,10024,East
C0083,Neil Französisch,Home Office,Omaha,Nebraska,68104,Central
C0078,Richard Bierner,Consumer,Houston,Texas,77070,Central
C0664,Rob Haberlin,Consumer,Carol Stream,Illinois,60188,Central
C0367,Karl Braun,Consumer,Hollywood,Florida,33021,South
C0051,Steven Roelle,Home Office,New York City,New York,10024,East
C0411,Frank Atkinson,Corporate,Raleigh,North Carolina,27604,South
C0665,Bruce Degenhardt,Consumer,Richmond,Kentucky,40475,South
C0487,Deirdre Greer,Corporate,Philadelphia,Pennsylvania,19134,East
C0577,Irene Maddox,Consumer,Milwaukee,Wisconsin,53209,Central
C0526,Alan Dominguez,Home Office,New York City,New York,10035,East
C0426,Julie Prescott,Home Office,San Diego,California,92024,West
C0303,Barbara Fisher,Corporate,Fayetteville,North Carolina,28314,South
C0666,Victor Preis,Home Office,Sterling Heights,Michigan,48310,Central
C0364,Mitch Webber,Consumer,Philadelphia,Pennsylvania,19140,East
C0139,Roland Schwarz,Corporate,Charlotte,North Carolina,28205,South
C0667,Kalyca Meade,Corporate,New York City,New York,10011,East
C0368,Paul Prost,Home Office,Holyoke,Massachusetts,1040,East
C0606,Sarah Jordon,Consumer,Pasadena,California,91104,West
C0303,Barbara Fisher,Corporate,Vineland,New Jersey,8360,East
C0407,Darrin Martin,Consumer,Houston,Texas,77070,Central
C0596,Claudia Bergmann,Corporate,Franklin,Massachusetts,2038,East
C0186,Emily Burns,Consumer,Nashville,Tennessee,37211,South
C0543,Brian Thompson,Consumer,Clinton,Maryland,20735,East
C0551,Matt Collins,Consumer,Philadelphia,Pennsylvania,19120,East
C0149,Kean Nguyen,Corporate,Dallas,Texas,75220,Central
C0282,Eric Hoffmann,Consumer,Tempe,Arizona,85281,West
C0031,Mike Vittorini,Consumer,San Bernardino,California,92404,West
C0585,Clytie Kelty,Consumer,Philadelphia,Pennsylvania,19134,East
C0060,Shahid Collister,Consumer,Seattle,Washington,98115,West
C0478,Todd Sumrall,Corporate,Wilmington,Delaware,19805,East
C0557,Rob Lucas,Consumer,Chicago,Illinois,60610,Central
C0668,Fred McMath,Consumer,Amarillo,Texas,79109,Central
C0012,Natalie DeCherney,Consumer,New York City,New York,10035,East
C0422,Sara Luxemburg,Home Office,Houston,Texas,77095,Central
C0038,Neil Ducich,Corporate,Macon,Georgia,31204,South
C0615,Toby Gnade,Consumer,Mesa,Arizona,85204,West
C0655,Eleni McCrary,Corporate,San Francisco,California,94122,West
C0125,Katrina Edelman,Corporate,New York City,New York,10035,East
C0589,Michael Granlund,Home Office,Baltimore,Maryland,21215,East
C0402,Jessica Myrick,Consumer,Bakersfield,California,93309,West
C0635,Michael Paige,Corporate,Port Saint Lucie,Florida,34952,South
C0669,Victoria Brennan,Corporate,Houston,Texas,77041,Central
C0335,Roland Fjeld,Consumer,San Diego,California,92105,West
C0386,Karen Carlisle,Corporate,New York City,New York,10009,East
C0138,Pauline Johnson,Consumer,New York City,New York,10024,East
C0670,Thais Sissman,Consumer,Phoenix,Arizona,85023,West
C0671,Ralph Kennedy,Consumer,South Bend,Indiana,46614,Central
C0278,Russell Applegate,Consumer,Highland Park,Illinois,60035,Central
C0129,Tracy Hopkins,Home Office,New York City,New York,10009,East
C0008,Melanie Seite,Consumer,Rochester,New York,14609,East
C0302,Shirley Schmidt,Home Office,Louisville,Kentucky,40214,South
C0238,Ross Baird,Home Office,Philadelphia,Pennsylvania,19143,East
C0290,Michelle Huthwaite,Consumer,Seattle,Washington,98115,West
C0599,Yana Sorensen,Corporate,Montgomery,Alabama,36116,South
C0447,Russell D'Ascenzo,Consumer,Los Angeles,California,90032,West
C0274,Cynthia Arntzen,Consumer,Mesa,Arizona,85204,West
C0455,Helen Andreada,Consumer,San Francisco,California,94110,West
C0245,Bart Pistole,Corporate,Oxnard,California,93030,West
C0039,Cyma Kinney,Corporate,Glendale,Arizona,85301,West
C0084,Alan Shonely,Consumer,Philadelphia,Pennsylvania,19140,East
C0191,Patrick Gardner,Consumer,Louisville,Kentucky,40214,South
C0455,Helen Andreada,Consumer,San Francisco,California,94109,West
C0370,Corey Catlett,Corporate,Houston,Texas,77041,Central
C0293,Gary Hansen,Home Office,Lakeville,Minnesota,55044,Central
C0357,Rick Hansen,Consumer,New York City,New York,10024,East
C0445,Allen Rosenblatt,Corporate,Hattiesburg,Mississippi,39401,South
C0572,Steve Chapman,Corporate,Saint Louis,Missouri,63116,Central
C0143,Pauline Chand,Home Office,Los Angeles,California,90004,West
C0262,Corey-Lock,Consumer,Seattle,Washington,98105,West
C0672,Brad Eason,Home Office,Providence,Rhode Island,2908,East
C0537,Darren Koutras,Consumer,Springfield,Oregon,97477,West
C0124,Anna Häberlin,Corporate,Dallas,Texas,75220,Central
C0280,Michael Stewart,Corporate,Houston,Texas,77041,Central
C0469,Rachel Payne,Corporate,Houston,Texas,77095,Central
C0271,Noel Staavos,Corporate,Boise,Idaho,83704,West
C0673,Parhena Norris,Home Office,Bakersfield,California,93309,West
C0440,Kelly Williams,Consumer,Kirkwood,Missouri,63122,Central
C0233,Jim Karlsson,Consumer,Philadelphia,Pennsylvania,19120,East
C0271,Noel Staavos,Corporate,Baltimore,Maryland,21215,East
C0674,Eudokia Martin,Corporate,Springfield,Virginia,22153,South
C0427,Thomas Thornton,Consumer,San Francisco,California,94109,West
C0675,Denny Blanton,Consumer,Lawrence,Massachusetts,1841,East
C0123,Rob Dowd,Consumer,Utica,New York,13501,East
C0172,David Smith,Corporate,Detroit,Michigan,48227,Central
C0202,Naresj Patel,Consumer,New York City,New York,10024,East
C0142,Ruben Ausman,Corporate,Jacksonville,Florida,32216,South
C0058,Hallie Redmond,Home Office,Milwaukee,Wisconsin,53209,Central
C0408,Monica Federle,Corporate,New York City,New York,10035,East
C0489,Julie Kriz,Home Office,Eagan,Minnesota,55122,Central
C0495,William Brown,Consumer,Redmond,Oregon,97756,West
C0650,Bill Donatelli,Consumer,Detroit,Michigan,48227,Central
C0221,Barry Weirich,Consumer,Raleigh,North Carolina,27604,South
C0676,Philisse Overcash,Home Office,New York City,New York,10035,East
C0403,Odella Nelson,Corporate,Yucaipa,California,92399,West
C0585,Clytie Kelty,Consumer,Marietta,Georgia,30062,South
C0566,Ralph Arnett,Consumer,Richmond,Indiana,47374,Central
C0029,Ed Jacobs,Consumer,Philadelphia,Pennsylvania,19143,East
C0395,Sandra Flanagan,Consumer,Pomona,California,91767,West
C0272,Grace Kelly,Corporate,Greensboro,North Carolina,27405,South
C0677,Tim Taslimi,Corporate,Los Angeles,California,90045,West
C0239,Richard Eichhorn,Consumer,Oakland,California,94601,West
C0523,John Murray,Consumer,Phoenix,Arizona,85023,West
C0570,Sung Pak,Corporate,Philadelphia,Pennsylvania,19134,East
C0678,Joni Wasserman,Consumer,Philadelphia,Pennsylvania,19120,East
C0679,Shaun Chance,Corporate,New Bedford,Massachusetts,2740,East
C0237,Steven Cartwright,Consumer,Peoria,Arizona,85345,West
C0328,Nick Zandusky,Home Office,San Francisco,California,94110,West
C0172,David Smith,Corporate,San Francisco,California,94122,West
C0550,Katherine Nockton,Corporate,Springfield,Ohio,45503,East
C0419,Henry Goldwyn,Corporate,Florence,Kentucky,41042,South
C0089,Sean Miller,Home Office,Allentown,Pennsylvania,18103,East
C0680,Dave Poirier,Corporate,New York City,New York,10035,East
C0681,Roger Barcio,Home Office,New York City,New York,10009,East
C0211,Tamara Dahlen,Consumer,Bolingbrook,Illinois,60440,Central
C0682,Fred Harton,Consumer,Atlanta,Georgia,30318,South
C0093,Cassandra Brandow,Consumer,Arlington,Texas,76017,Central
C0655,Eleni McCrary,Corporate,New York City,New York,10009,East
C0683,Katrina Willman,Consumer,Florence,Kentucky,41042,South
C0060,Shahid Collister,Consumer,New York City,New York,10035,East
C0446,Denny Ordway,Consumer,Portland,Oregon,97206,West
C0103,Maurice Satty,Consumer,Bowling Green,Ohio,43402,East
C0484,Nancy Lomonaco,Home Office,Los Angeles,California,90045,West
C0261,Mick Crebagga,Consumer,Houston,Texas,77041,Central
C0372,Ryan Akin,Consumer,Murrieta,California,92563,West
C0414,Philip Fox,Consumer,San Diego,California,92105,West
C0571,Chad Cunningham,Home Office,Los Angeles,California,90045,West
C0478,Todd Sumrall,Corporate,Chicago,Illinois,60623,Central
C0093,Cassandra Brandow,Consumer,Los Angeles,California,90049,West
C0625,Ben Peterman,Corporate,Dallas,Texas,75081,Central
C0437,Suzanne McNair,Corporate,Fairfield,Connecticut,6824,East
C0571,Chad Cunningham,Home Office,Detroit,Michigan,48234,Central
C0178,Andrew Roberts,Consumer,Los Angeles,California,90004,West
C0135,Scott Cohen,Corporate,San Francisco,California,94122,West
C0027,Shirley Daniels,Home Office,Bedford,Texas,76021,Central
C0512,Rick Huthwaite,Home Office,San Diego,California,92037,West
C0441,Doug Bickford,Consumer,Los Angeles,California,90045,West
C0109,Daniel Raglin,Home Office,Franklin,Massachusetts,2038,East
C0521,Julie Creighton,Corporate,Durham,North Carolina,27707,South
C0111,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,19134,East
C0640,David Bremer,Corporate,San Francisco,California,94122,West
C0404,Jennifer Braxton,Corporate,Bristol,Connecticut,6010,East
C0404,Jennifer Braxton,Corporate,New York City,New York,10009,East
C0327,Ann Steele,Home Office,San Francisco,California,94110,West
C0553,Cathy Prescott,Corporate,Tucson,Arizona,85705,West
C0210,John Huston,Consumer,Holland,Michigan,49423,Central
C0350,Christine Sundaresam,Consumer,Roswell,Georgia,30076,South
C0128,Ken Black,Corporate,Medford,Oregon,97504,West
C0172,David Smith,Corporate,Houston,Texas,77095,Central
C0679,Shaun Chance,Corporate,Philadelphia,Pennsylvania,19140,East
C0317,Arthur Gainer,Consumer,San Diego,California,92105,West
C0684,Cathy Armstrong,Home Office,Houston,Texas,77036,Central
C0570,Sung Pak,Corporate,Rochester,Minnesota,55901,Central
C0582,Tamara Willingham,Home Office,Charlottesville,Virginia,22901,South
C0166,Beth Thompson,Home Office,Seattle,Washington,98103,West
C0605,Lori Olson,Corporate,La Quinta,California,92253,West
C0685,Chuck Clark,Home Office,New York City,New York,10024,East
C0039,Cyma Kinney,Corporate,Nashville,Tennessee,37211,South
C0539,Alyssa Tate,Home Office,Tamarac,Florida,33319,South
C0015,Brendan Sweed,Corporate,New York City,New York,10011,East
C0341,Andy Gerbode,Corporate,Richmond,Virginia,23223,South
C0662,Shaun Weien,Consumer,Lafayette,Louisiana,70506,South
C0310,Charles Crestani,Consumer,El Paso,Texas,79907,Central
C0388,Marc Crier,Consumer,New York City,New York,10011,East
C0383,Lisa Ryan,Corporate,Philadelphia,Pennsylvania,19134,East
C0370,Corey Catlett,Corporate,Durham,North Carolina,27707,South
C0452,Tanja Norvell,Home Office,New York City,New York,10009,East
C0341,Andy Gerbode,Corporate,New York City,New York,10011,East
C0686,Neoma Murray,Consumer,Moreno Valley,California,92553,West
C0198,Victoria Wilson,Corporate,Montgomery,Alabama,36116,South
C0310,Charles Crestani,Consumer,Los Angeles,California,90004,West
C0070,Aimee Bixby,Consumer,Tulsa,Oklahoma,74133,Central
C0151,Edward Hooks,Corporate,Revere,Massachusetts,2151,East
C0551,Matt Collins,Consumer,Seattle,Washington,98103,West
C0687,Bobby Odegard,Consumer,New York City,New York,10024,East
C0411,Frank Atkinson,Corporate,Los Angeles,California,90032,West
C0593,Alex Russell,Corporate,Austin,Texas,78745,Central
C0237,Steven Cartwright,Consumer,Redlands,California,92374,West
C0192,Sean Braxton,Corporate,San Diego,California,92024,West
C0287,Don Miller,Corporate,New York City,New York,10035,East
C0170,George Bell,Corporate,Aurora,Colorado,80013,West
C0660,Skye Norling,Home Office,Paterson,New Jersey,7501,East
C0195,Paul Gonzalez,Consumer,New York City,New York,10035,East
C0052,Tamara Manning,Consumer,Auburn,New York,13021,East
C0584,Craig Carreira,Consumer,Seattle,Washington,98103,West
C0457,Zuschuss Carroll,Consumer,Columbus,Indiana,47201,Central
C0174,Harry Greene,Consumer,Philadelphia,Pennsylvania,19120,East
C0658,Jonathan Howell,Consumer,Atlanta,Georgia,30318,South
C0317,Arthur Gainer,Consumer,Chicago,Illinois,60623,Central
C0482,Anne McFarland,Consumer,Jacksonville,North Carolina,28540,South
C0688,Ken Dana,Corporate,Anaheim,California,92804,West
C0104,Christina Anderson,Consumer,Provo,Utah,84604,West
C0387,Stefania Perrino,Corporate,Los Angeles,California,90045,West
C0617,Christopher Martinez,Consumer,North Charleston,South Carolina,29406,South
C0097,Craig Carroll,Consumer,New York City,New York,10011,East
C0672,Brad Eason,Home Office,Des Moines,Iowa,50315,Central
C0538,Nat Gilpin,Corporate,Coral Springs,Florida,33065,South
C0190,Carol Triggs,Consumer,Indianapolis,Indiana,46203,Central
C0689,Brendan Murry,Corporate,New York City,New York,10035,East
C0263,Natalie Webber,Consumer,Mobile,Alabama,36608,South
C0690,Ann Chong,Corporate,Philadelphia,Pennsylvania,19143,East
C0033,Bradley Drucker,Consumer,Newport News,Virginia,23602,South
C0464,Tracy Blumstein,Consumer,Philadelphia,Pennsylvania,19140,East
C0691,Meg O'Connel,Home Office,Los Angeles,California,90036,West
